post_id,text,label
1439606144297685001,#srilanka #lka #polonnaruwa #kingparakumtank #lolproject #rejectwealltogether   මේ සමුද්‍රය   මහා පැරකුම් භූපතියන්ගේ   මිස   චෝල මණ්ඩලම් හි වසන   දේශපාලන හිකනලුන්ගේවත්;කටුස්සන්ගේවත්;  නිවට චීවරධාරීන්ගේවත්;  ජල ගැලුම් නිම්න   කාබනික බය්යන්ගේවත්;  නිවට බයි හුජ්ජ කොල්ලන්ගේවත් නොවේ.!,HOF
1156098962732064768,"උඹ ගෙදර බැල්ලි නිසාද ""චූටිකුකූ"" කියල නම දාලා තියෙන්නේ?  නැත්තම් කුක්කු දෙක චූටි නිසාද?  ගෝප්ස් @USER  · 30 Jul 2019 අපේ අම්මා - චතූ, කඩේ යවාගන්න ඕන්නම් ආච්චියේ තාත්තා- චූටිකුකූ හස්බන්ඩා- ගෝප්ස්, අක්කෙ, නැන්දේ තංගච්චි  එයාගෙ අම්ම- බබා මම්ම- චූටි බබ ලොකු මාමා- සුදු හාමිනෙ. twitter.com/Navo_D/status/…",NOT
1466600447641145344,"@USER කියන්න තිබ්බේ ""මම තමයි මේ රටේ මොංගල් පවුල රන් කරන එඩිටර්""",NOT
992479288833134592,"@USER ,  @USER  @USER පල පල හිකනලා යන්ඩ..හොස්පිටල් ඉදල ආපු මූ යකෝ වීරයා වෙලානෙ දැං.. ඔන්න පොලේ ඔලුවෙ වැදිල පොල් ගෙඩිය පැලුනනම් කීවය්හ් කමන්නෑ..",HOF
862519217613975552,"මේවනම්  මහා සක්කිලි වැඩ! වෙසක් පෝය දවසේවත් හිතේ වෛරෙන්,ක්‍රෝධයෙන්,කුහකත්වයක් නැතුව සමරන්න බැරි හැටි..ලැජ්ජයි! URL",HOF
1145729388660445184,"තමන්ගේ ඇතුලේ ඉන්න  පිස්සා අවදිකරගත්තොත්,  'මිනිස්සු'  කාගෙවත් වහල්ලු වෙන්නේ නෑ...",NOT
1124181572284891136,@USER වැඩක් නැහැ ලිපියම TV එකේ ගියානේ ... එතකොට මොකද වෙන්නේ ....,NOT
1274538198803320832,@USER  වෙන්න පුලුවන් නේ.. ඒවගෙ තඩි collections තියෙනව නෙ,NOT
850907871944466432,@USER  @USER අම්මෝ තෝ ගුටි කාපං.,HOF
1304474739872735237,@USER  @USER ඔවු ලංකාවේ පොන්න වාහෙලා ටිකක් ඉන්නවා නේ ... වැඩේ කියන්නේ ඊයේ fb එක පුරාවට ලින්ක් එක හොයපු උන් අද මේ පොටෝ එක දාන් ....,HOF
1453298029914640388,@USER අනේ නිකං ________ යන්ඩ,NOT
1129384789025230853,@USER ඕක විතරයි රටේ ජනාදිපති කියන බුවා රටේ හරියට කරපු එකම වැඩේ.,NOT
712152876303446016,@USER @USER  පිස්සා ප්ලෙන් යන්නෙ පාරෙ කියලද රෝඩ්.එල්කේ එකත් මෙන්ෂන් කළේ?,HOF
1222749265111289856,"ගෑණියෙක් ගල පෙන්නලා තන පෙන්නලා හිට් වෙන්න එනකොට පේලියට ගිහින් ෆලෝ කරනවා. පස්සේ ඒ ගෑණු හැම රෙද්දටම තමන්ගේ ගලයි, පුකයි, තනයි පෙන්නන්න ගත්තම ""අපි මේව බලන්නද ට්විටර් එන්නේ"" කියලා අහනවා.  ඒවා බලන්නනේ හුත්තෝ උඹලා උඩ දාගෙන ගිහින් ෆලෝ කළේ.",HOF
736140118285656064,යකෝ කවකට්ට ව්තරක් 1000ක් වෙනව කොරන්න බෑ යකෝ....,NOT
944642242874134528,@USER විභාගය කුමක්දැයි දන්නේ නැත..,NOT
606707155392040960,@USER @USER අඩෝ අඩෝ උණ සනීප වෙයි බන්. වරෙන් වරෙන් පිස්සු නැතුව  @USER,NOT
581008005166055424,විකට් ගනින් යකෝ .. තොපි ගෙදර යන්නද හදන්නේ .. ඒ දර්මේ අන්කල් .. ඇගිල්ල උස්සපන් යකොව් මොකේට හරි ..  #CWC15 #AUSvIND,HOF
1432369659895062529,@USER හමුදාවෙන් ඒ වැඩේ හරියට පිලිවෙලට කෙරුවා.. කයිවාරු ගහන් නැතුව වැඩේ හරියට කරපල්ලා,NOT
1350877128095531009,@USER #රටේ_තැන_තැන_පොකුරු_හමුවූවත්තවමත්_සමාජ_ව්‍යාප්තියක්_නෑ#  කවුරු විසින් කා හට කියන ලද්දක්ද ?? පිළිතුර ලබාදී වටිනා තෑගි දිනාගන්න,NOT
1184154324110200832,නාඩිය ඇද වෙලා බඩ කොරවෙලා මූණ පුක වෙන්ඩම ඇහුවා කොල්ලා අහන්න ඕන ටික   Give a Hi5 for this young fella  Deshitha Kadiragonna @USER  · 15 Oct 2019 Lmao those dudes looking hella uncomfortable #Facts #PresidentialElection2019 #SriLanka,HOF
944620125294129152,@USER කොපර කොපර පිපිඤ්ඤා කරන අයුරු නෙව්ස් ෆස්ට් කැමරා කාචයට අසුන්වුනේ මේ ආකාරයට,NOT
1312358545405476864,"@USER එහෙම හරි රෝගීන් සුවපත් කරන්න උත්සාහ කරන රෝහල් අගය කරන්න ඕන, රජයයන් අවශ්‍ය උපකරණ ලබාදෙනව නම් ජනතාවට ඔහොම කරදර නෑ.",NOT
1161240234769600513,@USER මීලගට විකුණන්න යන්නේ මොකක්ද???.. ඩීල්දාල   මරන්න යන්නේ කාවද???,NOT
883374337897644032,ප්‍රසිද්ධ කෙනෙක් දාපු අජූත tweet එකකට විනාඩියකට 50ක් වගේ වේගෙන් like වැටෙනව බලන් ඉන්න එකත් පට්ට වැඩක්...,NOT
636220599853912064,@USER @USER  අඩො...මම ඒත් බැලුවා ඇයි පූසෙක් කියලා,NOT
1146095934180167680,මේ තියෙන්නේ ගොං තම්බීන්ගේ සංහිඳියාවේ තරම.. ඕකලා ඔක්කොම එකයි පර හැත්ත.. :19  views,HOF
610090909670113280,@USER @USER  අනිවා බඩුව පරණ උනත් සුපිරියට තාම වැඩ..,NOT
1485504295768231938,@USER ඕව විදල මාස දෙකක් වගෙ හොඳට හිටිය මොන කරුමයක්ද දන්නෙ නෑ ඉස්සර කවදාවත් තිබුනෙ නැති විදිහට ඔලුවෙ කැක්කුම හැදෙනව වැඩ කරනකොට මහන්සි දැනෙනව,NOT
888270443597058048,බටහිර බෙදුම්වාදී බලපෑම් වලට ඔලුව නමන්න ආත්මාර්ථකාමී $ පෙරේත දේශීය සක්කිලි ටිකක් හිටියාම ඇති Nimak Nomathi - Lanka @USER  · 20 Jul 2017 #lka #srilanka @USER @USER,HOF
1273191545731117056,@USER හොඳ වචන කාලයක් ගියාම නරක වචන වෙනවා.ඒවා අයින් කරන්වා සමාජය විසින් ම. පයිය යනු පැසයි. බුලත් පයිය කියලා ඉස්සර කිව්වා. පකට කියන්නේ ප්‍රකට කියන එකනේ. ඔය වගෙ ඒවා තියෙනවා.කොහොමවෙතත් අලුත් වෙන ජාතියක් සහා භාෂාවක් නන් පරණ වචන අයින් කළ යුතුමයි.,NOT
864509044534497280,"අනිත් රටවල,  Model: මෝස්‌තර සහ කාය වර්ධන නිරූපනයේ යෙදෙන්නා.   අපේ රටේ, Model: මුදලට ඇග විකිණීම. ගණිකා වුර්තියේ යෙදීම. බඩුව ලෙසද හඳුන්වයි.",NOT
1112632223780364288,@USER  @USER ජූඩි ඔයා එච්චර මෝඩ වැඩක් කළා කියලා මට විශ්වාස කරන්නත් බෑ,NOT
1092669175426736128,ඔන්න ඉසුරු ( @USER  ) යාළුවෙලා ඉන්න  කෙල්ලව ගෙදරට පෙන්නන්න එක්කන් ගියාලු.  ඉසුරු : අම්මෙ මේ මං යාළු වෙලා ඉන්න ගෑල්ලමය.  අම්ම : තමුසෙට මීට වඩා හොඳ කෙනෙක් හිටියෙම නැද්ද හොයා ගන්න ?  ඉසුරු : එ්ත් අම්මෙ මං මෙයාට අාදරෙයි.  අම්ම : උඹ පැත්තකට පලයං මං කතා කරේ මේ දුවත් එක්ක.  -නිමි-,NOT
795334284970180609,මේ රටේ හුකන්නෝ තනිකර පිස්සු හුකන්නෝ!  URL,HOF
1073261253756420096,එජාපයේ සක්කිලි දේශපාලනය මරු චන්ඩි URL,HOF
1380035409774698497,@USER මහා .න්නයාගේ හයිය නාකියා වුණාට,HOF
1018555190121619456,@USER ජිල් බෝලෙත් ඉල්ලන් පලයන්,NOT
762227066204921858,"“තෝ දුන්න බඩුවලින් අහලා බලපන්…මගේ වැඩ …”,සිගරැට්ටුව 3ට කඩා ගැහු පුජිත-නිමල්, - URL via  @USER",HOF
1141190465250717696,@USER  @USER තනියෙන් කිසි දෙයක් කරන්නේ නෑනේ උන්. තමන් යාළු වෙලා ඉන්න එකා තමන්ව හැමදාම බලාගනියි කියලා විශ්වාසෙට ඒ කරන්නෙ.. ඒක එක විදියක මෝඩ කමක්.. එහෙම විශ්වාස කරපු කෙල්ලගෙ ෆොටෝ වටේ යවන එකා පොන්නයෙක් තනිකරම.. අන්තිමට ගෑණිගේ වැරැද්ද කියන්න එපා ඒවට...,HOF
868885317599846400,අඩො මෙ  @USER SLTMobitel @USER  · 17 May 2017 #io17SL,NOT
1129015432126631936,@USER ඇමතිතුමා පොර ටෝක් දුන්නා කියලා ජන්දේ නම් හම්බවෙන්නේ නෑ.,NOT
1437687203103076352,@USER පාස්කු ප්‍රහාරයට ජාත්‍යන්තරට ගිය කටිිටියට මෙිිකත් ජාත්‍යන්තරට කියන්න පුලුවන්.,NOT
1097711175138127872,"@USER දෙමළ භාෂාවෙන් පයිය කියල හඳුන්වන්නෙ මල්ලට, මඩිස්සලයට ඒ දවස්වල ඔය පැත්තෙන් තමයි ලංකාවට මලු ගේන්නෙ. පයි ආ ගල පයියාගල විදිහට වෙනස්වුණේ එහෙමයි :3",NOT
955496074835300354,@USER  @USER    ගණන් ගන්න එපා අපේ රටේ මිනිස්සු කතිරේ ගහත්දී මෝඩ වුනාට සිවුරෙන් දේවදත්තයා වෙන් කොර ගන්න හොදට දන්නවා. මොකද හැමෝටම නිවන් යන්න ඕනේ මිසක් දේවදත්තයෝ පස්සේ අපායට යන්න ඕනේ නැති නිසා. ඕක අපාය නොවී සුරලොවක් කියල කිවුවානම් උන් සේරම යනවා,NOT
1291722012503576577,@USER  @USER සංගක්කාරට වඩා තමන්ගෙ ඉන්න පැත්තට වැඩක් කරපු එකෙක්ට ඒ පැත්තෙ මිනිස්සු චන්දෙ දෙනවද නැද්ද??  උඹටත් අර උඩ ඉන්න පොන්නයගෙ තැනට වැටෙන්න කලින් හොයලා බලපං මචං.  රටෙත් නැති පොන්න හුත්තලා මෙතන වෙන දේ දන්නෙත් නැතිව පුක දෙනවා මේකෙ..,HOF
1367657948995072004,"ගෑණු ලමයී පිරිමි ලමයීගේ මල් වගේ තියෙන චූටි හිත තලනවා. රිද්දනවා. පිරිමි ලමයී ගෑණු ලමයීගේ බෙල්ල කපනවා, පිහියෙන් අනිනවා, වේසි කියලා බනිනවා. ඕන්න ඔහොමයී වැඩේ වෙන්නේ.",HOF
1017083313599668224,කඩල ඇටය උඩවිසිකර කට දල්වා සිටින්නේය කටට වැටුණු විගස හෙතෙම හිනැහී ඔජ වඩන්නේය  මෙහෙම දෙතුන් වරක් කළා - මව්ද සිටී සිනා සලා ඊළඟ එක හුටා පටා - කටේ නැතිව නහයෙ ගියා  හුස්මත් ගන්නට බැරිවී ඔහු උඩපැන නටන්නේය හොඳටම බිය වී අම්මා යටිගිරියෙන් හඬන්නේය,NOT
1487626589454364674,@USER අපි කොහොමහරි රජයට ණය වාරිකන් ගෙවන්නේ බදු වලින්.,NOT
1209831088865964034,@USER  @USER // රට වටේඔක්කොමටම දිලා නොදී හිටියොත් // සඳුනා බඩුව කියල දැනං හිටිය . . . ගොං බඩුවක් කියල දන්නෙ අද,HOF
1286717409575886849,හරි එහෙනන් අදට ඇති . සුභ සීතල රත්‍රියක් වේවා ඔබ සියලු දෙනාටම .  ඇති හැකි අය තුරුළු වෙලා නිදාගන්න . අනික් උන් මම වගේ කොට්ටෙ බදාගෙන රෙද්ද පොරවගෙන නිදාගන්න.   #GoodNightEveryone,NOT
859758425823039488,නිදාගෙන නැගිට්ට ටිකට බුකියේ සමහරු නාකි වෙලා සමහරු ගෑනු වෙලා අනේමන්දා බන් තව පොඩ්ඩක් නිදාගෙන නැගිටලා බලනවා මුන් යතා තත්වෙට ඇවිත්ද කියලා,HOF
1069705662756741122,@USER කොහොමද පොඩි එකාගේ කියුම් ! දැන්නම් පිම්සු ඩබල් වෙලා වගේ!  බල මාළු කෑවානම්........ වමැරපන් බලලෝ කිව්වලු,NOT
1445742555514085384,@USER ඔය මිනිස්සු ත්මයි මේ ලෙඩේ පතුරන්නේ,NOT
720599417242329088,@USER @USER  ඔයා අර බඩුව කියලා කිව්ව එක්කෙනාද :P,HOF
1295388681465819136,@USER තව සතියකින් චීනයෙන් හෝ ඉන්දියාවෙන් කරන්ට් යන්නේ නැති බලාගාරයක්,NOT
1454346431813193731,@USER ඕක ඉතිං අලුත් නාඩගමක් යැයි තෝ ඉස්සර ඉඳන් කරන වැඩේනෙ,HOF
915832435715145733,@USER අම්ම බනිනව කන්න කියල. නැත්නම් දැන්ම කන්නෙත් නෑ,NOT
1359675953681584128,@USER අධ්‍යක්ෂ ජනරාල් සහ එයාගේ නිර්වචනය විහිලුවක් වෙලා,NOT
677163217316151296,අවුරුදු 18 අම්ම ලගින් නිදාගන්න පුංචි පුතා මම ගොඩක් අඩම්බරයි.... මහ රැ ඇහැරගෙන පාන්දරින් ඇහැරගෙන පාඩම් කරන්න වෙන... URL,NOT
631840123873685505,@USER @USER  වමෙන් කාලා වමෙන් පුක සෝදන උන් අත උස්සපන් බලන්න?,HOF
1185589763975237633,@USER එයත් පාඩුවෙ මාත් පාඩුවෙ. ඇයී තෝ පරයා මැදට පැනලා වේදනා දෙන්නෙ,HOF
897357428399808513,@USER මෙවා අනික් අයට පේන්නේ නැද්ද ?,NOT
1417066553829302273,@USER සෝමාලියාවටවත් යන්න වෙයි වගේ,NOT
881769719929479169,"උබ ගොනා, කරත්තෙ අයිති කරන් ඇද්දට  මමත් ඉදලා හිටිලා ඕකෙ නැගලා ගිහින් සැපක් ගන්න්වා   — feeling Diss",HOF
1082943483457884160,@USER උබලට බෝම්බ ගහලත් අවුරුදු 10ක් ගිහිල්ලා නෑද ?,NOT
773128195474268160,@USER   blog එක පට්ට ඩෝ.,NOT
1302239281348374528,විශ්ව විද්‍යාලවල බාහිර උපාධි පාඨමාලා සදහා නවක සිසුන් බදවාගැනීම අත්හිටුවමින් විශ්ව විද්‍යාල ප්‍රතිපාදන කොමිසම විසින් චක්‍රලේඛයක් නිකුත් කරඇත.  ගොං හරක් වගේ තඩි නාකි 45 ගෑණු උපාධි තිබ්බට රස්සා නෑ කියලා පිකටින් කරද්දි කප්පාදු වෙන්නේ තරුණ ළමයින්ගේ උපාධි සිහිනේ.,NOT
713786190286073856,කුලේ නැති අඩුව දැනුනා. :/ දිලී චන්දි ගහපු ගොන් ශොට් දෙකේ වැරද්ද අපිව කෑව.. පෙරේර ලස්සනට බෝල් කරල අන්තිමට දාපු... URL,NOT
1325336150525898752,විෂබීජහරණයට මුවාවෙන් මුදල් හා භාණ්ඩ කොල්ලකනවා.පීසීඅාර් ගන්න මුවාවෙන් ගෙවල් කොල්ලකනවා ඕකුන්ට ........එක්කො ඕන නෑ එ් හරිය කියන්ඩ.ගහෙන් වැටුනු මිනිහට ගොනා අයිනව වගේ වැඩනි වෙන්නෙ මේ සමාජෙ හරි කෘෘරයි..... #දැකලහිතුනා,NOT
1005678922766303233,අපේ ලොකු නැන්දාගේ මගුලට 1950 ගනන්වලදී තඩි ග්‍රැමෆොැ්නයක් තාත්තා බද්දට ගෙනැවිත් තිබුනේ තැටි 4ක්ද සමගය. එහෙත් අනේ කොල්ලෝ තරහ වෙන් එපා. මට ඔය ගෝසා හරියන් නෑ..කියා මුත්තා ඒ ග්‍රැමෆෝන් කාරයාට සල්ලි දී එලවාගෙන තිබුනි. #පවුල්ඉතිහාසකතා,NOT
1069857752900648961,තැන් තැන් වල කක්කි කතා කිය කිය යන්න එපා ඩාලින් සපත්තු දෙක අරන් ගාන දැම්ම එක ඔයාලට අමාරුනම් කෙලින් ඇවිත් මාත් එක්ක ඒ ගැන කතා කරලා කියන්න ඔයාලට එහෙම දැම්මහම දරා ගන්න හරි අමාරුයි කියලා අපි ඒ ගැන කත  කරමු එහෙම අව්ලක් නැ,HOF
1022319874725433345,තුඩැල්ල ක්‍රිස්තුරාජ විද්‍යාලයේ 75 වන සංවත්සරය වෙනුවෙන් නව තෙමහල් ගොඩනැගිල්ලට මුල් ගල තැබීමේ උත්සවයට සහභාගි වෙමින්,NOT
1109313889190248448,උඹ යන්නෙ උඹෙ පාරෙ.. මම යන්නෙ මගෙ පාරෙ.. මේ පාරවල් දෙකෙ උඹයි මායි එකට හම්බෙන්නෙ නෑ මිත්‍රයා!,NOT
1026469513825476608,@USER අර්ජුන මහේන්ද්‍රන්ව තවම ලංකාවට ගෙන්න ගන්න මේ ආණ්ඩුවට බැරි ඇයි? මහ බැංකු බැඳුම්කර වංචාවට සම්බන්ධ පුද්ගලයන්ගේ බහුතරයක් ඉන්නේ එළියේ ඔවුන් හරි නම් මේ වෙන කොට හිර ගෙයි සිටිය යුතුයි.  #lka #BondScam,NOT
876328491444129792,කලවැද්ද හිතන් ඉන්නෙ මිනිහ පොර කියල. මෝඩ චූන්.. neetwit @USER  · 18 Jun 2017 එහෙනම් ෆොන්සේකා නමවත් කවුරුත් දන්නේ නැහැ! #LKA #sriLanka #Galle @USER @USER @USER @USER @USER #SarathFonseka,HOF
1283429684844179458,ඡන්දෙ වෙද්දි හුගක් අය නිරෝධායන මද්‍යස්තාන වල ඉඳීවි. මුන් පුලුවන් නම් එතනත් ඡන්ද පොළක් දාවි වැඩිය අමාරු නැති ලෙඩ්ඩුන්ට ගිහින් ඡන්දෙ දාන්න.,NOT
1172391391307022337,@USER ආයෙත් අහලා.. ඒකි මැරිල නෑ,NOT
1187315855949910022,@USER සුද්දා ගල විද්දින්න කලින් නුවර ඈයො කොම මුහුද ගැන හිතන්න ඇතිද නෙහ්,NOT
1163073943269335041,අපේ රටේ රැඩිකල් කියන්නේ ටොයිලට් පේපර් එකට පස්ස හරියට පිහදැවෙන්නේ නෑ කියලා හැමෝම පාවිච්චි කරන්නේ ටොයිලට් පේපස් කියලා වැලි කඩදාසි ගේන්න හදන හැත්තක් ඉන්න රටක්!   අනිත් මිනිස්සු නොකරන දෙයක් තෝරන් තමන් වෙනස් කියලා පෙන්නන්න ඒක කරනවා! ඒදෙයින් තමන්ට වත් ගමට රටට වත් සෙතක් නොවුනත්!,NOT
798611800971354112,සීනි රුපියල් 2කින් අඩු කරනකොට මේ මෝඩ ඇමතිවරු සද්ද නැහැ URL,HOF
1347178515100168196,@USER ඉයා යකෝ මොනවද මේ විලි ලැජ්ජ නැති වැඩ...‍  @USER,NOT
1231200373613838336,බස් සිංදු වලය කන හුරු වුනාම පට්ට...බ්‍රෝ...,NOT
1451828726669266946,නඩුත් හාමුදුරුවන්ගේ බඩුත් හාමුදුරුවන්ගේ කිව්වහම හාමුදුරුවන්ගෙ බඩුව පිනට ඉල්ලගන්න බැරිවෙයි ද දන් නෑ කියලා හිතන පෞකාර මම.,HOF
1073461749251158016,ෆනියස්ට් ට්වීප් උනා කියලා හෙන පොර් කියලා හිතන් ඇත්තේ ...අනුකම්පා ලයිස්තු මේන්ටේන් කරන්න අනේ පලෑන් බං යන්න,NOT
1336877192463089665,"වේසි,බඩුව, whore, slut, hoe, ඕවා ඉතින් මිනිස්සු හැමවෙලෙම පාවිච්චි කරන වචන නේ. The WITCH @USER  · 10 Dec 2020 අපි ඊයේ ෆස්ලුල්ලා මුස්ලිම් කාන්තාවන් එක්ක අල්ලලා කෙරුව ප්‍රකාශය නිසා කේන්ති ගත්තට,කල්පනා කරලා බැලුවොත් ඔය චෝදනාවම වෙනත් වචන වලින් කරන ගෑනු පිරිමි අපි අතරම කොච්චර නම් ඉන්නවද ?  කොටට අඳින,deep neckline තියෙන ඇඳුමක් අඳින කාන්තාවන්ට අපහස කරන අය කොච්චරද.මිනිස්සු ඇත්තට කොච්චර කුහකද",NOT
1196412787146346501,"@USER රාජපක්ෂලා හතර කොනේ එල්ලනවා වගේ එකක් වෙන්න ඇති මයෙ හිතේ,",NOT
1461376095358443524,@USER  වසරේ පැවැත්වෙන 19න් පහළ ලෝක කුසලාන එක්දින ක්‍රිකට් තරගාවලියෙන් නවසීලන්තය ඉවත් වි තිබේ.  නිරෝධායන කොන්දේසි සැලකිල්ලට ගනිමින් නවසීලන්තය මෙම පියවර ගෙන ඇති බව වාර්තා වෙයි.,NOT
740740802796625920,@USER  @USER උබලා ඉතින් චාජරෙන් හතර වටේ තියන පෝන් චාර්ජ් කලත් අන්තිමට හොයන්නෙ රිබන් එක හොද පෝන් අනේ යකෝ,NOT
1341378764219895809,"@USER  @USER ඇත්ත කතාව අයියේ  උද්ගෝශන කරන්වා, කෙල ගහනවා මේ මිනිස්සු කොච්චර කැත ගතිද පෙන්නන්නෙ කුඩා කාලේ ඉදන්ම ආගම් වලින් brainwashed වෙලා",NOT
743868081231912960,@USER වල් වුනත් කිරිනෙ ඩෝහ්,NOT
853408333046333440,"කොහෙද මන් පොර ජාතකේ දාගෙන ඉන්න උන් ටික, කෙල්ලො ෆොම් කරලා තාම නිදිද, වරෙන්කො එකෙක් දෙන්නෙක් ගොන් කතාවක් කියගෙන, අදත් අවුස්සලා ගන්න",NOT
1377604085340237824,@USER ඔය කොලම් එකේ යන කතා විශ්වාස කරන්න හරිම අමාරු අභව්‍ය එව්වා,NOT
879094046156886017,ඔවු පන්සල් වල අදායම විතරද බොල අකිලයො තෝ දැක්කෙ.,HOF
898923116503506944,@USER නාකි වෙන්න බබා වෙන්න හදනවා,NOT
1417752115775037440,"යමෙක් තමන් දරන මතයට විරුද්ධ මතයක් දැරූ පමණින් ඒ අය ""හරක්"" ලෙස ආමන්ත්‍රණය කිරීම සදාචාරාත්මක නෑ කියලයි මන් හිතන්නේ. ඉස්සරහට යන්න හිතනවානම් සෑම මතයකටම ගරු කරලා සාකච්ඡාවෙන් නිවැරදි තීන්දු වලට එලඹීම තමයි සුදුසුම. නැත්තන් අපිට කලින් පරම්පරාව හිටපු තැනම ඉන්න පුලුවන් ගොනා බූරුවා කිය කිය. ℐ𝓈𝒽𝒶𝓃𝓀𝒶 𝒥𝒶𝓎𝒶𝓈𝒾𝓃ℊ𝒽ℯ @USER  · 21 Jul 2021 සමහරු මාර ගේමක් දෙනවා, සජිත් ෆේල් - සර් පාස් කියලා ඔප්පු කරන්න....  ඒ හරක්ට තේරෙන්නේ නෑ අපි ඔක්කොම එක පොකුරට ෆේල් වෙලා ඉන්නේ කියලා",HOF
1049267924714840065,"පුකරංගල නැගලා කිලෝමීටර් ගාණක් ඈතින් තියෙන සීගිරි ලලනාවන්ගෙ තං වලට හුජ්ජ කරලා, ලෝකෙට පුක පෙන්නලා ආතල්ලෙකක් ගත්තු කොල්ලොංගෙ කළු පුකවල් බලලා පයි උරුක් කරගෙන, ඇඟවටේ ඔතං ඉන්න සිවුරු හීනියට රෝල් කරලා පුකේ ගහගෙන, ඉවසං... URL",HOF
1078945733863067650,වර්තමානය වනවිට Modeling Field එක තුළ හොදම Model වෙනවාට වඩා Field එකේ හොදම බඩුව වීමට වැඩි තරගකාරීත්වයක් ඇත.,HOF
863417312551907328,රොබරෝසියා රොබරෝසියා  ඔය හිතට දුක නැද්ද රොබරෝසියා  හන්තාන මල් මැදුරේ දොරගුළු පියා මට යන්න ඇයි කිවේ රොබරෝසියා #sajje  කාලෙකින් පට්ට නම්බරයක්,NOT
1416639006968745984,@USER එතකොට 2030 පෝට් සිටි නැත්තටම නැති වෙනවා,NOT
1309795874889961472,@USER දක්ෂිණාංශ බලවේග මෙයා බලයට පත් කළ බව අමතක වෙලා.,NOT
998046903987154945,තූ නොදකින් කාලකන්නි වේස බල්ලෝ රට කනවා බොලව්.. URL,HOF
613631605358243840,අදත් බංගලියො ගැහුවොත් පට්ට නේ,NOT
1439726108191047680,බදින්න කලින් - ස්වීටි ඩාලින් දෙනව තොත්තුවක්.. බැන්දට පස්සෙ - වරෙන්කො ගෙදර දෙන්නන් තොට බාල්දියෙන්..   මේවට තමා ඉල්ලන් කනවා කියන්නෙ ඕයි. #මේකඇත්තක් 𝙳.𝙺𝚊𝚟𝚎𝚎𝚜𝚑𝚊 @USER  · 19 Sep 2021 හ්හ්හ් අම්මෝ නේද....,NOT
1155424949999493120,@USER අයාලේ යන උන්ට තැනක් නැති උනාම  අපෙ ඒවට ගොඩ වෙනවා. ගනන් ගන්නෙපා ඩාලින්.,NOT
1286007334402060288,"Windscreen Cover Insurance...  A/C බස් එක අැතුලෙ වලියක්. ගෑනියෙක් මිනිහෙක්ට ගහන්න දඟනවා කුඩෙන්.  හේතුව මිනිහා ඇඟට හේත්තු වෙලා.  ""මගෙ තාත්තට වඩා වයසයි යකෝ තො⁣⁣⁣ට. දෙනවා බලපිය කුඩේ කැඩෙන්න""  මිනිහා -"" ඇත්තට. කුඩේට පාරක් ගහගනින් ගෑණියෙ....""  ගෑණි ගත්තා කුඩේ. දමලා ගැහුවා මිනිහට",HOF
1373641937945686022,කෙරි බල්ලා අවුට් වෙයන් මූශලයා,HOF
935905870109491202,"ඩී.ඒ.රාජපක්ෂ පිලිරැව සෑදීම හිරේ දාන්න තරම් වරදක්නම් ඩඩ්ලි ඩී එස්, ජේ ආර්, බංඩාරනායක, ඇන් එම්, ආර් පේමදාස,හොරගොල්ල සමාධ්ය කදිරගාමර් මෙකී නොකී පිලිම ගැනත් පරීක්ෂන පවත්වා ඒ සෑදූ අයටත් පොදු දේපල නඩු නැත්තේ ඇයි. මේව විහිලු. වෛරයට කරන මෝඩ වැඩ.බොහෝ දුරට කරන අයට ඉදිරියේදී සම්මාන ලැබෙයි.",NOT
1063688632236630018,@USER මිරිස් වතුර පැකට් ගහන්නද,NOT
1445314539659005955,@USER සෝදමු තව සෝදමූ.වලව්වෙ බේබිලාගෙ කුණු රෙදි,HOF
1287248707755356160,"පොරක් කඩේ ගාව නබී තුමාට හිටපු ගෑණු ගැන ලෙක්චර් එකක් දෙන්න ගත්තා.  පස්සේ එතන හිටපු අයියා කෙනෙක් ඇවිත් කීවා  "" උඹ නබී තුමාගේ ගෑණු ගැන හොයන්න කලින් උඹේ ගෑණි ගාර්මන්ට් එකේ සුපර්වයිසර්ට අල්ලන එක නවත්තගන්න බලපන් කියලා""   අරූ නොක්අවුට්",HOF
1123555439411515392,@USER ඔය කියන ගොන් කතා මේ රටේ පිළිගන්නේ ජනමාධ්‍යත් මේ රජයත් විතරයි මහජනතාව පිළිගන්නේ නෑ,NOT
1083929781337415680,මේ මූසල බස් කාරයො උදේ පාන්දර යකා අවුස්සනවා. ගොන් කසඩ සින්දු කණ පැලෙන්න දානවා. මේ වගේ ගොන්නු තමයි දේසපාලු හැත්ත කියන ගොන් කතා වලටත් පසඟ පිහිටුවා වඳින්නේ. නොදකින් කිසි නියාමනයක් නැති මෙහෙව් රටක් #162ACbus,HOF
1479405761285529601,@USER දැන් අර මහින්දානන්දයා කිව්වා නේද එහෙම නෑ කියලා???? වැඩේ ඉතිං නාවලපිටියේ ඉන්න හරක් ඕව පිලිගන්නවනේ....,HOF
1089880775132995586,@USER ඔය වගේ තරුණයන් කොයි තරන්නම් මේ රටේ සිටිනු ඇතිද....කාගෙද මේ වරද නොතේරේ.,NOT
686796877572931584,Respect sir.. කාලකණ්ණි අතරින් නැගී ආ මිනිසෙක් URL,NOT
798491968795975680,@USER  @USER පිංගොනා අහනෝ තෝ වැස්සි ඔන්ලයින් ඩ කියල යාලුවට කියන්න..,HOF
